sourceArchive,matchUrl,recordKind,createdAt,players,prematchDecision,prematchSent,liveSignals,finalScore,resultStatus,pointSnapshots,leftPlayer,rightPlayer,leftWinOdds,rightWinOdds,winOddsSource,winOddsObservedAt,pairRegimeBranch,pairRegimeAccepted,pairPointWindow,pairFormEdge,pairStrengthSum,pairStrengthEdge,pairSelectedLatePointRate,decision,sent,protocolId,gateId,signalMode,pbpFilterAccepted,accuracyModeAccepted,moderateModeAccepted,pbpPointWindow,baseSelectedSideIndex,selectedSideIndex,sideCorrectionApplied,sideCorrectionReason,relativeAgreementScore,latestPbpReversal,leftCollapseCount,rightCollapseCount,collapseSum,collapseDifference,collapseSumWithinLimit,collapseCountsUnequal,collapseAccepted,selectedStrengthScore,opponentStrengthScore,selectedStrengthEdge,strongSelectedStrengthException,selectedHistoryMatches,selectedHistorySetSharePct,selectedHistorySetShareException,selectedFreshForm3Score,opponentFreshForm3Score,selectedHistory5WindowMatches,opponentHistory5WindowMatches,selectedHistory5SetSharePct,opponentHistory5SetSharePct,selectedHistory5SetShareEdge,selectedHistory8PerformancePct,opponentHistory8PerformancePct,relativeHistoryWindowReady,selectedFreshAtOrAboveHistory8,opponentFreshAtOrAboveHistory8,relativeFormSetShareException
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302717/volodymyr-burylov-vs-martin-kocvara,observed_only,26.07 14:17,Владимир Бурылов vs Мартин Коцвара,,0,0,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302722/vit-herrmann-vs-petr-maly,forecasted,26.07 17:31,Вит Херрманн vs Петр Малы,ПРОПУСК,0,0,0-3,miss,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302724/volodymyr-ivasiv-1971-vs-ruslan-novak,observed_only,26.07 17:35,Владимир Ивасив 1971 vs Руслан Новак,,0,0,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302725/sergii-skhabitskiy-vs-volodymyr-melnykov,forecasted,26.07 18:01,Сергей Схабицкий vs Владимир Мельников,СТАВИМ,1,0,3-0,hit,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302726/maksym-mrykh-vs-yaroslav-makovka,forecasted,26.07 09:36,Максим Мрых vs Ярослав Маковка,СТАВИМ,1,0,3-2,hit,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302730/roman-reznychenko-vs-yevhen-pysmennyi,observed_only,26.07 16:28,Роман Резниченко vs Евгений Письменный,,0,0,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302731/david-sabuka-vs-vaclav-coubal,forecasted,26.07 21:00,Давид Сабука vs Вацлав Коубал,ПРОПУСК,0,0,3-0,hit,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302734/oleh-maksymkiv-vs-oleg-sapuzhak,observed_only,26.07 21:46,Олег Максимков vs Олег Сапужак,,0,0,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302735/nazarii-kovalchuk-vs-mykyta-smyrnov,observed_only,26.07 13:12,Назарий Ковальчук vs Микита Смирнов,,0,0,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302737/tomas-hucko-vs-martin-skyba,forecasted,26.07 14:32,Томаш Хукко vs Мартин Скиба,СТАВИМ,1,0,2-3,hit,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302741/marek-cizek-vs-adam-dvoracek,forecasted,26.07 18:00,Марек Чизек vs Адам Дворачек,ПРОПУСК,0,0,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302742/yurii-kolos-vs-oleksandr-alieksieev,observed_only,26.07 16:42,Юрий Колос vs Александр Алексеев,,0,0,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302747/roman-reznychenko-vs-roman-cherevko,observed_only,26.07 19:27,Роман Резниченко vs Роман Черевко,,0,0,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302748/dmytro-shchegelskyi-vs-yurii-parahailo,forecasted,26.07 17:11,Дмитрий Щегельский vs Юрий Парахайло,СТАВИМ,1,0,0-3,miss,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302749/oleksandr-osadchyi-vs-oleksandr-tymofeev,observed_only,26.07 13:53,Олександр Осадчий vs Александр Тимофеев,,0,0,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302750/josef-hanacek-vs-oleh-plyska,observed_only,26.07 11:03,Йозеф Ганачек vs Олег Плиска,skip,0,0,3-2,hit,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302751/oleksandr-syksa-vs-maksym-hubenko,observed_only,26.07 13:12,Александр Сыкса vs Максим Губенко,,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302755/yaroslav-makovka-vs-yevhenii-holoborodko,observed_only,26.07 13:44,Ярослав Маковка vs Евгений Голобородько,,0,0,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302757/oleksandr-levytskyi-vs-anton-danylov,forecasted,26.07 17:30,Александр Левицкий vs Антон Данилов,СТАВИМ,1,0,1-3,hit,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302758/martin-melisek-vs-petr-semrad,forecasted,26.07 15:00,Мартин Мелисек vs Петр Семрад,ПРОПУСК,0,0,3-0,hit,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302759/vasyl-matviichuk-vs-oleg-shvydkyi,observed_only,26.07 09:32,Василий Матвийчук vs Олег Швыдкий,,0,0,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302761/volodymyr-dobrovolskyi-vs-myhailo-styranets,observed_only,26.07 10:38,Владимир Добровольский vs Михаил Стиранец,,0,0,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302762/bohdan-zaika-vs-serhii-solomko,forecasted,26.07 15:24,Богдан Заика vs Сергей Соломко,СТАВИМ,1,0,1-3,miss,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302764/viacheslav-yarovyi-vs-anton-danylov,forecasted,26.07 19:00,Вячеслав Яровый vs Антон Данилов,СТАВИМ,1,0,2-3,hit,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302767/maksym-mrykh-vs-oleh-kuzyshyn,observed_only,26.07 14:12,Максим Мрых vs Олег Кузишин,,0,0,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302770/vaclav-coubal-vs-marcel-cmil,observed_only,26.07 23:02,Вацлав Коубал vs Масел Кмил,,0,0,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302771/yurii-kolos-vs-dmytro-shchegelskyi,observed_only,26.07 18:08,Юрий Колос vs Дмитрий Щегельский,,0,0,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302772/tomas-hucko-vs-martin-melisek,observed_only,26.07 13:32,Томаш Хукко vs Мартин Мелисек,,0,0,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302782/mykola-zavoloka-vs-viacheslav-yarovyi,forecasted,26.07 17:03,Николай Заволока vs Вячеслав Яровый,ПРОПУСК,0,0,3-1,miss,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302784/yevhen-masko-vs-yevhen-pysmennyi,observed_only,26.07 22:57,Евген Маско vs Евгений Письменный,,0,0,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302794/radek-benes-vs-jiri-skalicky,forecasted,26.07 15:10,Радек Бенеш vs Иржи Скалицкий,ПРОПУСК,0,0,3-0,miss,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302804/jan-manhal-jnr-vs-radek-fitl,observed_only,26.07 15:38,Ян Манхал-мл. vs Радек Фитль,,0,0,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302819/david-skulina-vs-radek-benes,observed_only,26.07 13:42,Давид Скулина vs Радек Бенеш,,0,0,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302884/radek-fnukal-vs-tomas-trnka,forecasted,26.07 15:07,Радек Фнукал vs Томаш Трнка,ПРОПУСК,0,0,0-3,hit,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302923/jiri-skalicky-vs-daniel-vitasek,observed_only,26.07 14:13,Иржи Скалицкий vs Даниэль Витасек,,0,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302935/radek-fnukal-vs-jan-manhal-jnr,observed_only,26.07 14:12,Радек Фнукал vs Ян Манхал-мл.,,0,0,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302941/jan-manhal-jnr-vs-jan-ruzicka,observed_only,26.07 10:38,Ян Манхал-мл. vs Ян Ружичка,,0,0,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12302985/kamil-kleprlik-vs-jan-krupnik,forecasted,26.07 09:40,Камиль Клепрлик vs Ян Крупник,ПРОПУСК,0,0,1-3,miss,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12303049/richard-jancak-vs-lukas-krupnik-jnr,observed_only,26.07 10:48,Ричард Янчак vs Лукаш Крупник-мл.,,0,0,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12303147/tomas-trnka-vs-jan-manhal-jnr,observed_only,26.07 13:37,Томаш Трнка vs Ян Манхал-мл.,,0,0,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12303774/tomas-rein-vs-bohuslav-budik,observed_only,26.07 09:33,Томас Рейн vs Богуслав Будик,,0,0,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304120/pavel-cibik-vs-martin-zajicek,observed_only,26.07 22:28,Павел Цибик vs Мартин Зайичек,,0,0,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304137/tomas-rein-vs-petr-vodal,observed_only,26.07 10:37,Томас Рейн vs Петр Водаль,,0,0,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304170/ondrej-kus-vs-patrik-jokiel,forecasted,26.07 20:40,Ондрей Кус vs Патрик Йокель,ПРОПУСК,0,0,3-1,miss,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304183/michal-raska-vs-michal-macurak,observed_only,26.07 21:18,Михал Рашка vs Михал Макурак,,0,0,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304184/adam-strelec-vs-filip-mandrysz,forecasted,26.07 17:15,Адам Стрелец vs Филип Мандрыш,ПРОПУСК,0,0,0-3,miss,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304234/tomas-rein-vs-simon-holik,observed_only,26.07 11:23,Томас Рейн vs Саймон Холик,skip,0,0,3-0,hit,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304235/bohuslav-budik-vs-simon-holik,forecasted,26.07 10:50,Богуслав Будик vs Саймон Холик,ПРОПУСК,0,0,3-1,hit,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304236/jaroslav-sindler-vs-jiri-matus,observed_only,26.07 16:48,Ярослав Синдлер vs Йири Матус,,0,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304244/jaroslav-dohnal-vs-jiri-melichar,forecasted,26.07 17:59,Ярослав Дохнал vs Иржи Меличар,ПРОПУСК,0,0,0-3,miss,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304260/radek-neterda-vs-jan-vidourek,forecasted,26.07 17:07,Радек Нетерда vs Ян Видоурек,ПРОПУСК,0,0,1-3,hit,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304296/miroslav-sochor-vs-pavel-rissky,observed_only,26.07 10:55,Мирослав Сохор vs Павел Рисски,skip,0,0,2-3,hit,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304311/marek-zaskodny-vs-jonas-rak,forecasted,26.07 17:10,Марек Заскодный vs Йонас Рак,ПРОПУСК,0,0,3-2,hit,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304316/david-sarganek-vs-jan-gembala,observed_only,26.07 16:43,Давид Сарганек vs Ян Гембала,,0,0,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304339/jakub-volny-vs-daniel-branny,observed_only,26.07 21:14,Якуб Вольны vs Дэниел Брэнни,,0,0,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304363/jan-krupnik-vs-tomas-molin,forecasted,26.07 20:46,Ян Крупник vs Томас Молин,ПРОПУСК,0,0,3-2,hit,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304394/richard-vavricka-vs-jan-kabelka,observed_only,26.07 21:08,Ричард Вавричка vs Ян Кабелька,,0,0,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304421/tadeas-bertho-vs-mikhail-taranko,observed_only,26.07 11:24,Тадеас Берто vs Михаил Таранко,skip,0,0,1-3,miss,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304475/jan-simecek-jnr-vs-roman-merkl,observed_only,26.07 11:52,Ян Шимечек мл. vs Роман Меркль,,0,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-79-1785154148829.csv,https://ru.bsportsfan.com/table-tennis/r/12304519/jan-szotkowski-vs-radomir-revay,forecasted,27.07 13:30,Ян Шотковски vs Радомир Ревай,ПРОПУСК,0,0,3-2,hit,44,Ян Шотковски,Радомир Ревай,1.65,2.1,bsportsfan-odds-frame,27.07 13:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-79-1785154148829.csv,https://ru.bsportsfan.com/table-tennis/r/12304522/michael-sedlacek-vs-tadeas-zika,forecasted,27.07 13:00,Михаэль Седлачек vs Тадеас Зика,ПРОПУСК,0,0,1-3,miss,32,Михаэль Седлачек,Тадеас Зика,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-79-1785154148829.csv,https://ru.bsportsfan.com/table-tennis/r/12304545/david-szotek-vs-sebastian-kasnik,forecasted,27.07 13:31,Дэвид Шотек vs Себастьян Касник,ПРОПУСК,0,0,2-3,hit,48,Дэвид Шотек,Себастьян Касник,1.655,2.1,bsportsfan-odds-frame,27.07 13:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-79-1785154148829.csv,https://ru.bsportsfan.com/table-tennis/r/12304546/radim-urbaniec-vs-michal-chalupa,forecasted,27.07 13:00,Радим Урбанец vs Михал Халупа,ПРОПУСК,0,0,3-1,miss,28,Радим Урбанец,Михал Халупа,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304569/jaroslav-brynych-vs-michal-nemec,observed_only,26.07 14:32,Ярослав Бринич vs Михал Немец,,0,0,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-79-1785154148829.csv,https://ru.bsportsfan.com/table-tennis/r/12304635/jan-mecl-jnr-vs-martin-huk,observed_only,27.07 13:02,Ян Мекл мл. vs Мартин Хук,,0,0,,,37,Ян Мекл мл.,Мартин Хук,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-79-1785154148829.csv,https://ru.bsportsfan.com/table-tennis/r/12304636/mihail-trinta-vs-tibor-kolenic,forecasted,27.07 13:00,Михаил Тринта vs Тибор Коленич,СТАВИМ,1,0,3-2,hit,37,Михаил Тринта,Тибор Коленич,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304637/tomas-vorisek-vs-martin-stusek,forecasted,26.07 15:27,Томас Воржишек vs Мартин Стусек,ПРОПУСК,0,0,3-0,hit,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304638/radek-zeman-vs-lukas-pour,forecasted,26.07 14:50,Радек Земан vs Лукас Пур,ПРОПУСК,0,0,3-1,miss,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304639/michal-nemec-vs-radek-zeman,forecasted,26.07 15:50,Михал Немец vs Радек Земан,ПРОПУСК,0,0,1-3,hit,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304644/ondrej-kadavy-vs-tomas-vorisek,forecasted,26.07 16:25,Ондрей Кадави vs Томас Воржишек,ПРОПУСК,0,0,1-3,hit,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304646/jaroslav-brynych-vs-lukas-pour,forecasted,26.07 15:23,Ярослав Бринич vs Лукас Пур,ПРОПУСК,0,0,3-1,miss,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304647/vit-benak-vs-martin-stusek,forecasted,26.07 15:55,Вит Бенак vs Мартин Стусек,ПРОПУСК,0,0,3-0,miss,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-500-1785096901271.csv,https://ru.bsportsfan.com/table-tennis/r/12304654/anatoliy-lysyi-vs-vasyl-matviichuk,observed_only,26.07 13:12,Анатолий Лысый vs Василий Матвийчук,,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bsportsfan-telegram-prediction-games-79-1785154148829.csv,https://ru.bsportsfan.com/table-tennis/r/12304661/jakub-tazler-vs-jiri-pozarsky,forecasted,27.07 13:01,Якуб Тазлер vs Иржи Позарский,ПРОПУСК,0,0,3-1,hit,35,Якуб Тазлер,Иржи Позарский,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
